code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
DDD,2014J,269575,0,0,2,0,884,36,377,0,46,125,0,0,0,0,0,0,81,0,341,69,Withdrawn
DDD,2014J,269856,0,0,26,0,216,19,286,0,6,80,0,0,0,0,0,0,84,0,262,38,Pass
DDD,2014J,270502,0,0,1,0,21,5,153,0,3,179,0,0,0,0,0,0,48,0,38,3,Pass
DDD,2014J,275297,0,0,19,0,69,10,253,0,50,58,0,0,0,0,0,0,154,0,216,32,Distinction
DDD,2014J,275309,0,0,1,0,316,4,249,0,24,35,0,0,0,0,0,0,37,0,100,15,Withdrawn
DDD,2014J,276935,0,0,29,0,603,41,670,0,57,345,0,0,0,0,0,0,99,0,292,79,Pass
DDD,2014J,279117,0,0,0,0,96,11,67,0,0,19,0,0,0,0,0,0,3,0,10,0,Withdrawn
DDD,2014J,281172,0,0,12,0,185,10,118,0,19,92,0,0,0,0,0,0,61,0,112,18,Pass
DDD,2014J,281252,0,0,1,0,7,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,Withdrawn
DDD,2014J,281799,0,0,0,0,7,0,28,0,0,24,0,0,0,0,0,0,2,0,20,8,Withdrawn
DDD,2014J,281920,0,0,29,0,74,0,329,0,92,42,0,0,0,0,0,0,108,0,268,9,Pass
DDD,2014J,284741,0,0,0,0,0,0,23,0,0,19,0,0,0,0,0,0,84,0,22,2,Withdrawn
DDD,2014J,285481,0,0,18,0,2775,19,701,0,3,42,0,0,0,0,0,0,72,0,172,15,Pass
DDD,2014J,287897,0,0,2,0,39,0,54,0,1,23,0,0,0,0,0,0,12,0,10,0,Withdrawn
DDD,2014J,287954,0,0,1,0,20,0,52,0,0,59,0,0,0,0,0,0,17,0,38,3,Fail
DDD,2014J,295118,0,0,25,0,684,3,687,0,37,320,0,0,0,0,0,0,91,0,329,62,Pass
DDD,2014J,296138,0,0,14,0,50,0,141,0,8,178,0,0,0,0,0,0,31,0,54,14,Distinction
DDD,2014J,298777,0,0,1,0,140,0,96,0,1,152,0,0,0,0,0,0,25,0,35,12,Fail
DDD,2014J,300057,0,0,4,0,32,0,42,0,0,23,0,0,0,0,0,0,4,0,15,3,Fail
DDD,2014J,301036,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
DDD,2014J,303141,0,0,32,0,4851,24,816,0,110,281,0,0,0,0,0,0,164,0,721,86,Pass
DDD,2014J,303341,0,0,1,0,0,0,8,0,0,20,0,0,0,0,0,0,3,0,7,0,Withdrawn
DDD,2014J,307116,0,0,16,0,131,3,134,0,6,47,0,0,0,0,0,0,39,0,95,6,Withdrawn
DDD,2014J,309350,0,0,8,0,355,18,179,0,17,204,0,0,0,0,0,0,133,0,158,20,Withdrawn
DDD,2014J,313561,0,0,47,0,2811,38,2126,0,183,177,0,0,0,0,0,0,195,0,578,70,Pass
DDD,2014J,318919,0,0,6,0,426,0,121,0,0,37,0,0,0,0,0,0,46,0,129,6,Pass
DDD,2014J,319325,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,Withdrawn
DDD,2014J,321952,0,0,0,0,1,0,84,0,0,22,0,0,0,0,0,0,23,0,36,8,Fail
DDD,2014J,322137,0,0,35,0,1674,82,536,0,73,95,0,0,0,0,0,0,165,0,332,49,Pass
DDD,2014J,323680,0,0,14,0,360,13,398,0,59,72,0,0,0,0,0,0,49,0,140,46,Pass
DDD,2014J,324338,0,0,0,0,30,10,66,0,2,61,0,0,0,0,0,0,17,0,26,1,Fail
DDD,2014J,328241,0,0,14,0,5439,5,1892,0,9,98,0,0,0,0,0,0,73,0,200,27,Pass
DDD,2014J,334048,0,0,16,0,166,3,276,0,0,99,0,0,0,0,0,0,65,0,192,54,Pass
DDD,2014J,334581,0,0,21,0,63,0,213,0,15,145,0,0,0,0,0,0,80,0,94,22,Distinction
DDD,2014J,334973,0,0,22,0,402,0,414,0,41,92,0,0,0,0,0,0,137,0,211,35,Pass
DDD,2014J,335018,0,0,0,0,0,0,31,0,0,17,0,0,0,0,0,0,38,0,52,1,Pass
DDD,2014J,335922,0,0,0,0,8,18,21,0,0,15,0,0,0,0,0,0,2,0,0,0,Withdrawn
DDD,2014J,336213,0,0,9,0,164,0,201,0,9,77,0,0,0,0,0,0,38,0,91,15,Pass
DDD,2014J,336218,0,0,2,0,8,58,83,0,3,36,0,0,0,0,0,0,12,0,36,11,Fail
DDD,2014J,337048,0,0,1,0,8,8,13,0,2,14,0,0,0,0,0,0,0,0,1,0,Withdrawn
DDD,2014J,337359,0,0,11,0,71,10,110,0,0,131,0,0,0,0,0,0,29,0,101,16,Pass
DDD,2014J,338704,0,0,4,0,276,0,104,0,1,18,0,0,0,0,0,0,40,0,43,5,Pass
DDD,2014J,339853,0,0,12,0,139,112,204,0,15,86,0,0,0,0,0,0,88,0,157,40,Fail
DDD,2014J,340627,0,0,5,0,263,26,235,0,83,494,0,0,0,0,0,0,61,0,127,8,Fail
DDD,2014J,341855,0,0,7,0,51,2,85,0,22,124,0,0,0,0,0,0,38,0,37,5,Fail
DDD,2014J,341921,0,0,22,0,3,0,128,0,9,119,0,0,0,0,0,0,45,0,81,31,Pass
DDD,2014J,348602,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,Withdrawn
DDD,2014J,349688,0,0,7,0,671,6,455,0,2,73,0,0,0,0,0,0,41,0,87,15,Pass
DDD,2014J,349910,0,0,2,0,68,27,98,0,5,38,0,0,0,0,0,0,19,0,49,19,Pass
DDD,2014J,351080,0,0,6,0,275,0,164,0,2,44,0,0,0,0,0,0,70,0,135,8,Fail
DDD,2014J,351244,0,0,4,0,303,45,167,0,12,119,0,0,0,0,0,0,24,0,60,4,Pass
DDD,2014J,353969,0,0,5,0,12,11,72,0,0,47,0,0,0,0,0,0,19,0,30,5,Withdrawn
DDD,2014J,355034,0,0,1,0,0,15,21,0,0,42,0,0,0,0,0,0,9,0,8,0,Withdrawn
DDD,2014J,356561,0,0,1,0,193,1,213,0,4,243,0,0,0,0,0,0,12,0,22,3,Fail
DDD,2014J,359657,0,0,2,0,182,0,70,0,1,9,0,0,0,0,0,0,5,0,26,10,Withdrawn
DDD,2014J,364307,0,0,0,0,4,0,13,0,0,8,0,0,0,0,0,0,3,0,14,1,Withdrawn
DDD,2014J,365375,0,0,1,0,37,0,76,0,2,49,0,0,0,0,0,0,28,0,43,17,Withdrawn
DDD,2014J,365893,0,0,5,0,90,18,92,0,2,56,0,0,0,0,0,0,28,0,49,8,Pass
DDD,2014J,367309,0,0,22,0,1284,0,523,0,123,40,0,0,0,0,0,0,78,0,309,26,Pass
DDD,2014J,368195,0,0,2,0,6,15,43,0,0,68,0,0,0,0,0,0,14,0,64,11,Withdrawn
DDD,2014J,370089,0,0,51,0,8,18,113,0,0,320,0,0,0,0,0,0,62,0,109,3,Pass
DDD,2014J,370100,0,0,1,0,42,3,87,0,3,90,0,0,0,0,0,0,22,0,35,4,Withdrawn
DDD,2014J,370184,0,0,0,0,27,0,25,0,0,23,0,0,0,0,0,0,21,0,28,1,Pass
DDD,2014J,370274,0,0,22,0,173,9,391,0,5,151,0,0,0,0,0,0,128,0,467,40,Pass
DDD,2014J,370375,0,0,12,0,432,1,590,0,71,124,0,0,0,0,0,0,116,0,327,113,Fail
DDD,2014J,371019,0,0,16,0,59,0,218,0,23,59,0,0,0,0,0,0,48,0,130,40,Pass
DDD,2014J,371949,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,Fail
DDD,2014J,373280,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,1,0,0,0,Fail
DDD,2014J,376758,0,0,2,0,0,10,40,0,0,40,0,0,0,0,0,0,21,0,36,4,Withdrawn
DDD,2014J,378388,0,0,1,0,73,0,36,0,2,8,0,0,0,0,0,0,7,0,35,3,Withdrawn
DDD,2014J,379336,0,0,34,0,1019,0,464,0,42,463,0,0,0,0,0,0,88,0,461,56,Pass
DDD,2014J,380681,0,0,0,0,0,6,27,0,6,19,0,0,0,0,0,0,14,0,10,1,Withdrawn
DDD,2014J,381439,0,0,0,0,35,22,49,0,0,94,0,0,0,0,0,0,1,0,7,4,Withdrawn
DDD,2014J,384106,0,0,0,0,4,0,23,0,0,8,0,0,0,0,0,0,5,0,15,0,Withdrawn
DDD,2014J,384295,0,0,1,0,12,11,101,0,0,140,0,0,0,0,0,0,41,0,40,25,Fail
DDD,2014J,384499,0,0,27,0,16,428,476,0,17,457,0,0,0,0,0,0,18,0,74,17,Pass
DDD,2014J,384999,0,0,39,0,503,5,199,0,47,104,0,0,0,0,0,0,80,0,323,27,Distinction
DDD,2014J,385019,0,0,3,0,0,10,23,0,0,28,0,0,0,0,0,0,1,0,10,0,Fail
DDD,2014J,385495,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,Fail
DDD,2014J,385563,0,0,3,0,17,0,214,0,4,104,0,0,0,0,0,0,78,0,156,45,Pass
DDD,2014J,386140,0,0,1,0,122,8,106,0,1,50,0,0,0,0,0,0,12,0,30,6,Fail
DDD,2014J,387359,0,0,5,0,318,5,211,0,7,47,0,0,0,0,0,0,40,0,86,13,Pass
DDD,2014J,387364,0,0,2,0,1231,0,485,0,28,59,0,0,0,0,0,0,38,0,123,11,Withdrawn
DDD,2014J,389076,0,0,2,0,2,0,1,0,0,5,0,0,0,0,0,0,1,0,9,0,Withdrawn
DDD,2014J,390556,0,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,12,0,32,0,Distinction
DDD,2014J,390849,0,0,7,0,14,0,84,0,8,152,0,0,0,0,0,0,37,0,48,7,Pass
DDD,2014J,393094,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,Withdrawn
DDD,2014J,393727,0,0,12,0,221,5,237,0,45,351,0,0,0,0,0,0,220,0,287,28,Pass
DDD,2014J,395535,0,0,6,0,39,9,193,0,0,255,0,0,0,0,0,0,15,0,51,22,Withdrawn
DDD,2014J,397894,0,0,2,0,1218,10,830,0,108,559,0,17,0,0,0,0,86,0,289,62,Withdrawn
DDD,2014J,398816,0,0,24,0,543,165,511,0,21,357,0,0,0,0,0,0,238,0,363,22,Pass
DDD,2014J,399628,0,0,0,0,58,9,89,0,2,78,0,0,0,0,0,0,25,0,54,2,Fail
DDD,2014J,399772,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,7,0,Withdrawn
DDD,2014J,399794,0,0,1,0,0,0,78,0,0,182,0,0,0,0,0,0,17,0,18,4,Fail
DDD,2014J,400091,0,0,4,0,124,11,190,0,94,119,0,0,0,0,0,0,71,0,172,19,Pass
DDD,2014J,402268,0,0,3,0,10,5,43,0,1,37,0,0,0,0,0,0,8,0,20,1,Withdrawn
DDD,2014J,402958,0,0,18,0,502,199,423,0,55,456,0,0,0,0,0,0,52,0,234,32,Pass
DDD,2014J,403052,0,0,0,0,1,0,9,0,0,11,0,0,0,0,0,0,0,0,15,0,Fail
DDD,2014J,406425,0,0,3,0,143,6,126,0,1,38,0,0,0,0,0,0,13,0,60,4,Withdrawn
DDD,2014J,407487,0,0,1,0,15,0,57,0,3,41,0,0,0,0,0,0,9,0,21,5,Fail
DDD,2014J,408344,0,0,0,0,0,10,4,0,0,13,0,0,0,0,0,0,0,0,0,0,Fail
DDD,2014J,409120,0,0,3,0,7,0,29,0,0,63,0,0,0,0,0,0,34,0,5,1,Withdrawn
DDD,2014J,409205,0,0,16,0,67,14,155,0,0,125,0,0,0,0,0,0,50,0,101,5,Pass
DDD,2014J,410767,0,0,30,0,4057,42,1732,0,87,244,0,0,0,0,0,0,269,0,821,66,Pass
DDD,2014J,411549,0,0,16,0,291,0,261,0,19,96,0,0,0,0,0,0,41,0,250,32,Fail
DDD,2014J,412717,0,0,11,0,219,46,302,0,60,191,0,0,0,0,0,0,128,0,372,39,Pass
DDD,2014J,413087,0,0,1,0,10,0,56,0,0,38,0,0,0,0,0,0,11,0,38,2,Fail
DDD,2014J,414094,0,0,26,0,114,2,254,0,44,167,0,0,0,0,0,0,101,0,59,18,Fail
DDD,2014J,414963,0,0,11,0,267,10,507,0,3,297,0,0,0,0,0,0,73,0,147,71,Pass
DDD,2014J,416276,0,0,6,0,865,0,352,0,6,170,0,0,0,0,0,0,72,0,148,14,Withdrawn
DDD,2014J,418851,0,0,0,0,2,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,Withdrawn
DDD,2014J,419913,0,0,15,0,1383,4,894,0,22,84,0,0,0,0,0,0,58,0,132,22,Pass
DDD,2014J,420141,0,0,7,0,218,25,324,0,4,103,0,0,0,0,0,0,66,0,282,39,Pass
DDD,2014J,420344,0,0,4,0,448,11,398,0,17,31,0,0,0,0,0,0,49,0,191,30,Withdrawn
DDD,2014J,420560,0,0,5,0,219,30,244,0,6,135,0,0,0,0,0,0,22,0,43,11,Pass
DDD,2014J,420762,0,0,17,0,74,15,267,0,32,116,0,0,0,0,0,0,59,0,159,35,Distinction
DDD,2014J,421185,0,0,18,0,28,52,233,0,0,143,0,0,0,0,0,0,41,0,102,18,Pass
DDD,2014J,422343,0,0,1,0,83,0,64,0,5,36,0,0,0,0,0,0,9,0,24,0,Distinction
DDD,2014J,424211,0,0,31,0,282,47,243,0,66,57,0,0,0,0,0,0,129,0,284,43,Pass
DDD,2014J,425910,0,0,0,0,66,15,183,0,10,88,0,0,0,0,0,0,81,0,166,18,Fail
DDD,2014J,428116,0,0,2,0,52,12,72,0,16,46,0,0,0,0,0,0,12,0,28,3,Pass
DDD,2014J,428787,0,0,8,0,672,1,296,0,12,108,0,0,0,0,0,0,152,0,192,28,Withdrawn
DDD,2014J,431136,0,0,2,0,1,23,121,0,2,418,0,0,0,0,0,0,6,0,9,3,Fail
DDD,2014J,432642,0,0,7,0,213,7,249,0,22,170,0,0,0,0,0,0,75,0,161,67,Fail
DDD,2014J,434002,0,0,13,0,190,0,52,0,36,51,0,0,0,0,0,0,20,0,89,6,Pass
DDD,2014J,434767,0,0,2,0,200,0,141,0,4,56,0,0,0,0,0,0,28,0,86,10,Withdrawn
DDD,2014J,435572,0,0,1,0,275,7,121,0,26,54,0,0,0,0,0,0,41,0,113,3,Pass
DDD,2014J,436898,0,0,12,0,97,9,236,0,24,44,0,0,0,0,0,0,76,0,182,35,Distinction
DDD,2014J,438135,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,Withdrawn
DDD,2014J,441087,0,0,15,0,106,0,155,0,21,130,0,0,0,0,0,0,38,0,155,25,Pass
DDD,2014J,441897,0,0,7,0,0,22,95,0,2,156,0,0,0,0,0,0,26,0,24,1,Pass
DDD,2014J,442017,0,0,1,0,238,28,131,0,5,146,0,0,0,0,0,0,23,0,53,22,Withdrawn
DDD,2014J,442549,0,0,2,0,65,0,119,0,7,212,0,0,0,0,0,0,19,0,84,4,Fail
DDD,2014J,443275,0,0,25,0,558,0,391,0,52,32,0,0,0,0,0,0,122,0,169,53,Pass
DDD,2014J,443539,0,0,7,0,713,39,392,0,46,95,0,0,0,0,0,0,93,0,278,32,Pass
DDD,2014J,444180,0,0,12,0,452,18,368,0,8,51,0,0,0,0,0,0,69,0,103,25,Pass
DDD,2014J,444766,0,0,28,0,1041,1,968,0,111,179,0,0,0,0,0,0,105,0,227,42,Pass
DDD,2014J,444783,0,0,6,0,131,0,92,0,3,112,0,0,0,0,0,0,32,0,154,18,Withdrawn
DDD,2014J,445239,0,0,13,0,435,0,588,0,89,462,0,0,0,0,0,0,38,0,69,19,Pass
DDD,2014J,445351,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail
DDD,2014J,445429,0,0,0,0,306,0,109,0,27,104,0,0,0,0,0,0,107,0,154,27,Pass
DDD,2014J,445451,0,0,2,0,271,0,292,0,13,84,0,0,0,0,0,0,69,0,195,26,Pass
DDD,2014J,445782,0,0,0,0,35,0,52,0,1,31,0,0,0,0,0,0,29,0,10,3,Withdrawn
DDD,2014J,446097,0,0,14,0,291,20,434,0,5,197,0,0,0,0,0,0,127,0,216,13,Pass
DDD,2014J,446730,0,0,22,0,2193,4,574,0,46,203,0,0,0,0,0,0,92,0,423,64,Pass
DDD,2014J,446761,0,0,28,0,200,10,255,0,9,115,0,0,0,0,0,0,55,0,275,39,Pass
DDD,2014J,447510,0,0,5,0,106,0,148,0,16,48,0,0,0,0,0,0,17,0,73,8,Pass
DDD,2014J,447644,0,0,1,0,141,3,156,0,4,59,0,0,0,0,0,0,116,0,138,7,Pass
DDD,2014J,464748,0,0,0,0,118,3,199,0,10,185,0,0,0,0,0,0,18,0,76,4,Pass
DDD,2014J,464968,0,0,14,0,27,341,133,0,5,40,0,0,0,0,0,0,38,0,98,27,Pass
DDD,2014J,465564,0,0,7,0,308,46,356,0,24,259,0,0,0,0,0,0,91,0,216,29,Pass
DDD,2014J,465629,0,0,9,0,150,0,192,0,14,59,0,0,0,0,0,0,52,0,134,4,Pass
DDD,2014J,466230,0,0,4,0,253,4,161,0,7,74,0,0,0,0,0,0,102,0,105,20,Pass
DDD,2014J,466289,0,0,8,0,278,20,257,0,73,54,0,0,0,0,0,0,52,0,182,35,Pass
DDD,2014J,467893,0,0,5,0,438,19,427,0,49,298,0,0,0,0,0,0,70,0,268,48,Pass
DDD,2014J,468386,0,0,4,0,73,0,104,0,0,128,0,0,0,0,0,0,43,0,100,7,Fail
DDD,2014J,468720,0,0,9,0,82,0,225,0,76,48,0,0,0,0,0,0,48,0,148,27,Pass
DDD,2014J,468845,0,0,12,0,241,1,190,0,34,46,0,0,0,0,0,0,66,0,167,26,Pass
DDD,2014J,469624,0,0,11,0,43,12,186,0,19,220,0,0,0,0,0,0,30,0,77,30,Fail
DDD,2014J,469633,0,0,0,0,230,11,14,0,21,138,0,0,0,0,0,0,20,0,74,3,Pass
DDD,2014J,470914,0,0,5,0,38,22,125,0,17,152,0,0,0,0,0,0,29,0,80,5,Pass
DDD,2014J,471976,0,0,1,0,28,14,37,0,7,19,0,0,0,0,0,0,7,0,32,5,Fail
DDD,2014J,472073,0,0,4,0,253,5,222,0,14,110,0,0,0,0,0,0,75,0,73,34,Pass
DDD,2014J,472616,0,0,21,0,19,9,225,0,9,67,0,0,0,0,0,0,76,0,160,9,Distinction
DDD,2014J,472949,0,0,2,0,30,8,74,0,2,92,0,0,0,0,0,0,14,0,34,4,Fail
DDD,2014J,473129,0,0,2,0,13,0,77,0,0,43,0,0,0,0,0,0,28,0,65,18,Pass
DDD,2014J,474119,0,0,0,0,15,10,33,0,0,55,0,0,0,0,0,0,2,0,24,2,Withdrawn
DDD,2014J,474246,0,0,0,0,65,12,63,0,0,44,0,0,0,0,0,0,5,0,8,0,Fail
DDD,2014J,475839,0,0,3,0,63,0,139,0,1,233,0,0,0,0,0,0,27,0,50,4,Fail
DDD,2014J,475863,0,0,44,0,312,14,303,0,79,61,0,0,0,0,0,0,64,0,135,25,Pass
DDD,2014J,475908,0,0,16,0,153,0,143,0,6,45,0,0,0,0,0,0,49,0,200,22,Fail
DDD,2014J,477099,0,0,5,0,60,0,80,0,2,25,0,0,0,0,0,0,24,0,70,7,Withdrawn
DDD,2014J,477354,0,0,43,0,439,10,997,0,222,167,0,0,0,0,0,0,391,0,735,139,Pass
DDD,2014J,477556,0,0,7,0,4,0,58,0,0,150,0,0,0,0,0,0,14,0,23,1,Fail
DDD,2014J,478326,0,0,2,0,10,0,36,0,0,6,0,0,0,0,0,0,7,0,11,4,Withdrawn
DDD,2014J,478517,0,0,1,0,220,2,158,0,2,45,0,0,0,0,0,0,21,0,50,11,Fail
DDD,2014J,479553,0,0,5,0,367,1,311,0,31,45,0,0,0,0,0,0,64,0,259,38,Pass
DDD,2014J,482173,0,0,11,0,180,0,132,0,0,42,0,0,0,0,0,0,24,0,83,7,Pass
DDD,2014J,483136,0,0,5,0,32,6,80,0,16,62,0,0,0,0,0,0,33,0,81,7,Pass
DDD,2014J,483149,0,0,15,0,211,0,174,0,42,183,0,0,0,0,0,0,102,0,246,44,Pass
DDD,2014J,483200,0,0,36,0,544,6,641,0,39,147,0,0,0,0,0,0,126,0,433,74,Pass
DDD,2014J,484130,0,0,0,0,163,0,43,0,3,32,0,0,0,0,0,0,6,0,2,2,Withdrawn
DDD,2014J,485282,0,0,11,0,211,22,151,0,3,83,0,0,0,0,0,0,74,0,289,20,Pass
DDD,2014J,485421,0,0,18,0,61,11,149,0,0,84,0,0,0,0,0,0,20,0,67,8,Pass
DDD,2014J,485612,0,0,1,0,20,7,6,0,0,11,0,0,0,0,0,0,0,0,3,0,Withdrawn
DDD,2014J,486244,0,0,2,0,38,0,26,0,0,3,0,0,0,0,0,0,3,0,36,1,Withdrawn
DDD,2014J,486287,0,0,26,0,686,0,965,0,99,376,0,0,0,0,0,0,104,0,277,59,Pass
DDD,2014J,487556,0,0,44,0,144,0,221,0,138,49,0,0,0,0,0,0,41,0,168,26,Pass
DDD,2014J,487607,0,0,3,0,7,24,54,0,4,46,0,6,0,0,0,0,33,0,91,3,Fail
DDD,2014J,488575,0,0,5,0,80,13,116,0,17,100,0,0,0,0,0,0,42,0,34,7,Withdrawn
DDD,2014J,488941,0,0,11,0,547,11,416,0,60,66,0,0,0,0,0,0,83,0,395,67,Distinction
DDD,2014J,490629,0,0,12,0,75,0,340,0,22,32,0,0,0,0,0,0,67,0,97,30,Pass
DDD,2014J,491688,0,0,0,0,0,2,6,0,0,16,0,0,0,0,0,0,1,0,11,0,Withdrawn
DDD,2014J,492480,0,0,0,0,49,0,122,0,24,148,0,0,0,0,0,0,27,0,2,1,Pass
DDD,2014J,492496,0,0,20,0,290,8,363,0,36,76,0,0,0,0,0,0,86,0,225,49,Distinction
DDD,2014J,493207,0,0,3,0,192,0,154,0,7,77,0,0,0,0,0,0,34,0,57,2,Fail
DDD,2014J,493434,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail
DDD,2014J,493650,0,0,1,0,2,0,25,0,0,42,0,0,0,0,0,0,4,0,30,2,Withdrawn
DDD,2014J,493826,0,0,1,0,43,0,22,0,0,17,0,0,0,0,0,0,62,0,7,1,Withdrawn
DDD,2014J,493876,0,0,2,0,65,20,103,0,6,112,0,0,0,0,0,0,24,0,38,3,Fail
DDD,2014J,495493,0,0,25,0,297,1,217,0,64,247,0,0,0,0,0,0,68,0,215,30,Pass
DDD,2014J,495615,0,0,21,0,246,0,284,0,31,377,0,0,0,0,0,0,42,0,95,26,Pass
DDD,2014J,495881,0,0,13,0,550,2,473,0,52,303,0,0,0,0,0,0,79,0,330,66,Pass
DDD,2014J,495903,0,0,1,0,32,29,110,0,1,83,0,0,0,0,0,0,58,0,76,21,Withdrawn
DDD,2014J,496154,0,0,3,0,52,31,69,0,12,81,0,0,0,0,0,0,46,0,84,6,Withdrawn
DDD,2014J,496494,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,Fail
DDD,2014J,496916,0,0,22,0,178,0,274,0,1,321,0,0,0,0,0,0,111,0,347,49,Pass
DDD,2014J,497989,0,0,2,0,41,0,15,0,1,9,0,0,0,0,0,0,1,0,7,2,Withdrawn
DDD,2014J,499865,0,0,11,0,896,0,394,0,7,115,0,0,0,0,0,0,54,0,85,15,Withdrawn
DDD,2014J,500707,0,0,5,0,107,51,95,0,0,50,0,0,0,0,0,0,8,0,24,3,Fail
DDD,2014J,502470,0,0,8,0,19,0,158,0,2,120,0,0,0,0,0,0,48,0,76,21,Pass
DDD,2014J,502557,0,0,1,0,184,1,88,0,3,26,0,0,0,0,0,0,14,0,53,2,Withdrawn
DDD,2014J,504034,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,Withdrawn
DDD,2014J,504064,0,0,15,0,28,10,210,0,30,384,0,0,0,0,0,0,66,0,288,46,Fail
DDD,2014J,504251,0,0,19,0,206,0,152,0,23,100,0,0,0,0,0,0,46,0,166,19,Pass
DDD,2014J,504552,0,0,2,0,0,0,50,0,0,12,0,0,0,0,0,0,24,0,20,1,Fail
DDD,2014J,504589,0,0,10,0,127,0,62,0,16,40,0,0,0,0,0,0,50,0,123,6,Pass
DDD,2014J,504749,0,0,3,0,68,0,41,0,0,76,0,0,0,0,0,0,4,0,31,2,Withdrawn
DDD,2014J,504841,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,Withdrawn
DDD,2014J,506824,0,0,0,0,0,8,7,0,0,6,0,0,0,0,0,0,1,0,0,0,Fail
DDD,2014J,507478,0,0,0,0,0,16,19,0,0,21,0,0,0,0,0,0,8,0,19,1,Fail
DDD,2014J,508615,0,0,1,0,0,0,29,0,0,8,0,0,0,0,0,0,52,0,3,0,Fail
DDD,2014J,508829,0,0,0,0,0,13,25,0,0,50,0,0,0,0,0,0,8,0,1,0,Withdrawn
DDD,2014J,508859,0,0,33,0,1592,17,1048,0,107,569,0,0,0,0,0,0,100,0,390,69,Pass
DDD,2014J,508872,0,0,1,0,21,0,10,0,0,8,0,0,0,0,0,0,0,0,3,0,Fail
DDD,2014J,509933,0,0,10,0,128,0,173,0,5,40,0,0,0,0,0,0,27,0,147,16,Fail
DDD,2014J,510424,0,0,5,0,31,15,68,0,4,63,0,0,0,0,0,0,19,0,99,12,Pass
DDD,2014J,510456,0,0,14,0,2898,0,760,0,107,73,0,0,0,0,0,0,93,0,343,58,Distinction
DDD,2014J,511345,0,0,15,0,195,30,152,0,23,176,0,0,0,0,0,0,51,0,71,12,Pass
DDD,2014J,511676,0,0,4,0,116,9,153,0,5,33,0,0,0,0,0,0,64,0,187,16,Fail
DDD,2014J,512046,0,0,6,0,48,21,178,0,1,223,0,0,0,0,0,0,71,0,84,27,Pass
DDD,2014J,513283,0,0,3,0,46,0,86,0,1,225,0,0,0,0,0,0,43,0,111,3,Withdrawn
DDD,2014J,514277,0,0,1,0,29,0,91,0,0,57,0,0,0,0,0,0,29,0,35,10,Distinction
DDD,2014J,514324,0,0,0,0,0,15,28,0,0,68,0,0,0,0,0,0,12,0,17,1,Fail
DDD,2014J,515052,0,0,4,0,30,0,105,0,2,112,0,0,0,0,0,0,26,0,31,4,Fail
DDD,2014J,515645,0,0,2,0,28,0,111,0,29,169,0,0,0,0,0,0,15,0,25,7,Fail
DDD,2014J,516405,0,0,1,0,0,0,3,0,0,9,0,0,0,0,0,0,1,0,6,0,Withdrawn
DDD,2014J,516562,0,0,5,0,6,0,118,0,7,105,0,0,0,0,0,0,46,0,60,12,Fail
DDD,2014J,518244,0,0,36,0,258,56,401,0,68,679,0,17,0,0,0,0,84,0,282,30,Pass
DDD,2014J,519116,0,0,3,0,58,0,56,0,2,20,0,0,0,0,0,0,14,0,34,1,Withdrawn
DDD,2014J,519941,0,0,5,0,49,0,122,0,2,167,0,0,0,0,0,0,19,0,43,8,Withdrawn
DDD,2014J,520349,0,0,2,0,554,27,230,0,1,138,0,0,0,0,0,0,46,0,96,21,Pass
DDD,2014J,523762,0,0,5,0,0,0,168,0,0,112,0,0,0,0,0,0,19,0,94,14,Pass
DDD,2014J,523817,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,5,0,Withdrawn
DDD,2014J,524427,0,0,0,0,177,0,123,0,19,310,0,0,0,0,0,0,42,0,97,14,Pass
DDD,2014J,525068,0,0,12,0,116,20,144,0,27,36,0,0,0,0,0,0,33,0,59,7,Distinction
DDD,2014J,525870,0,0,1,0,314,0,221,0,5,21,0,0,0,0,0,0,22,0,70,6,Pass
DDD,2014J,526352,0,0,2,0,358,9,152,0,9,238,0,0,0,0,0,0,29,0,57,12,Pass
